Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
94711737,4/29/2020 12:20,4/29/2020 13:52,70095,5475,1026,Penn Ave & S Whitfield St,1026,Penn Ave & S Whitfield St,Customer
94711738,4/29/2020 12:20,4/29/2020 14:44,70660,8608,1026,Penn Ave & S Whitfield St,1026,Penn Ave & S Whitfield St,Customer
94711739,4/29/2020 12:20,4/29/2020 13:51,70130,5438,1026,Penn Ave & S Whitfield St,1026,Penn Ave & S Whitfield St,Customer
94711748,4/29/2020 12:20,4/29/2020 13:15,70367,3275,49801,Microsoft,49801,Microsoft,Customer
94711771,4/29/2020 12:21,4/29/2020 13:12,70387,3092,49801,Microsoft,49801,Microsoft,Customer
94711901,4/29/2020 12:24,4/29/2020 12:31,70089,428,1023,Liberty Ave & Baum Blvd,49301,Centre Ave & N Craig St,Subscriber
94712014,4/29/2020 12:27,4/29/2020 12:28,70303,88,49951,Butler St & 36th St,49951,Butler St & 36th St,Customer
94712030,4/29/2020 12:27,4/29/2020 12:31,70322,194,49951,Butler St & 36th St,49951,Butler St & 36th St,Customer
94712073,4/29/2020 12:29,4/29/2020 12:38,70362,579,49951,Butler St & 36th St,49951,Butler St & 36th St,Customer
94712104,4/29/2020 12:30,4/29/2020 12:33,70277,220,49951,Butler St & 36th St,49951,Butler St & 36th St,Customer
94712605,4/29/2020 12:45,4/29/2020 12:46,70466,71,1019,42nd St & Butler St,1019,42nd St & Butler St,Customer
94712611,4/29/2020 12:45,4/29/2020 12:46,70225,64,1019,42nd St & Butler St,1019,42nd St & Butler St,Customer
94712622,4/29/2020 12:45,4/29/2020 12:47,70685,95,1019,42nd St & Butler St,1019,42nd St & Butler St,Customer
94712635,4/29/2020 12:45,4/29/2020 12:56,70556,673,1038,Boulevard of the Allies & Parkview Ave,1093,S Bouquet Ave & Sennott St,Subscriber
94712644,4/29/2020 12:45,4/29/2020 12:56,70527,656,1012,North Shore Trail & Fort Duquesne Bridge,1013,Isabella St & Federal St (PNC Park),Customer
94712819,4/29/2020 12:50,4/29/2020 13:04,70208,855,1031,Maryland Ave & Ellsworth Ave,1041,Fifth Ave & S Bouquet St,Subscriber
94712831,4/29/2020 12:50,4/29/2020 12:52,70541,85,1019,42nd St & Butler St,1019,42nd St & Butler St,Customer
94712861,4/29/2020 12:51,4/29/2020 14:46,70462,6861,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,Customer
94712908,4/29/2020 12:52,4/29/2020 13:09,70685,1032,1019,42nd St & Butler St,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Subscriber
94713015,4/29/2020 12:55,4/29/2020 13:43,70247,2890,49921,W General Robinson St & Chuck Noll Way,49921,W General Robinson St & Chuck Noll Way,Customer
94713032,4/29/2020 12:56,4/29/2020 17:16,70619,15577,49921,W General Robinson St & Chuck Noll Way,49921,W General Robinson St & Chuck Noll Way,Customer
94713055,4/29/2020 12:57,4/29/2020 14:17,70143,4808,1013,Isabella St & Federal St (PNC Park),1012,North Shore Trail & Fort Duquesne Bridge,Customer
94713096,4/29/2020 12:58,4/29/2020 13:14,70581,1002,1093,S Bouquet Ave & Sennott St,1093,S Bouquet Ave & Sennott St,Subscriber
94713119,4/29/2020 12:58,4/29/2020 16:55,70198,14235,49561,Butler St & 48th St,49561,Butler St & 48th St,Customer
94713219,4/29/2020 13:01,4/29/2020 13:59,70613,3519,1074,South Side Trail & S 4th St,1045,S 27th St & Sidney St. (Southside Works),Customer
94713235,4/29/2020 13:01,4/29/2020 16:55,70645,14056,49561,Butler St & 48th St,49561,Butler St & 48th St,Customer
94713262,4/29/2020 13:02,4/29/2020 13:57,70667,3328,1074,South Side Trail & S 4th St,1045,S 27th St & Sidney St. (Southside Works),Customer
94713441,4/29/2020 13:07,4/29/2020 13:09,70626,100,1018,Butler St & Stanton Ave,1018,Butler St & Stanton Ave,Customer
94713447,4/29/2020 13:08,4/29/2020 13:09,70504,95,1018,Butler St & Stanton Ave,1018,Butler St & Stanton Ave,Customer
94713454,4/29/2020 13:08,4/29/2020 13:09,70311,75,1018,Butler St & Stanton Ave,1018,Butler St & Stanton Ave,Customer
94713461,4/29/2020 13:08,4/29/2020 13:09,70656,88,1018,Butler St & Stanton Ave,1018,Butler St & Stanton Ave,Customer
94713538,4/29/2020 13:10,4/29/2020 14:07,70610,3376,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
94713656,4/29/2020 13:14,4/29/2020 13:24,70556,611,1093,S Bouquet Ave & Sennott St,1038,Boulevard of the Allies & Parkview Ave,Customer
94714020,4/29/2020 13:25,4/29/2020 15:06,70068,6081,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
94714047,4/29/2020 13:26,4/29/2020 15:07,70460,6055,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
94714293,4/29/2020 13:34,4/29/2020 14:23,70521,2944,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
94714346,4/29/2020 13:35,4/29/2020 15:01,70343,5134,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
94714378,4/29/2020 13:37,4/29/2020 14:24,70489,2824,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
94714578,4/29/2020 13:45,4/29/2020 18:26,70603,16861,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Subscriber
94714712,4/29/2020 13:50,4/29/2020 14:07,70664,1026,49641,11th St & Penn Ave,1061,33rd St & Penn Ave ,Subscriber
94714767,4/29/2020 13:52,4/29/2020 16:03,70112,7899,49441,Roup Ave & Friendship Ave,1024,S Negley Ave & Baum Blvd,Customer
94714768,4/29/2020 13:52,4/29/2020 16:04,70423,7919,49441,Roup Ave & Friendship Ave,1024,S Negley Ave & Baum Blvd,Customer
94714852,4/29/2020 13:53,4/29/2020 14:39,70599,2753,1084,Hot Metal St & Tunnel Blvd,1045,S 27th St & Sidney St. (Southside Works),Customer
94715123,4/29/2020 14:05,4/29/2020 14:19,70592,818,49691,Liberty Ave & 6th St,1016,17th St & Penn Ave,Customer
94715133,4/29/2020 14:05,4/29/2020 14:14,70106,536,1056,Wood St & Sixth Ave,1015,Federal St & E North Ave,Subscriber
